city,so2,no2,spm,year
Sanguem,NA,NA,23.01,2013
Sanguem,3.834951456,8.611650485,NA,2015
Tilamol,NA,NA,NA,2013
Tilamol,4,8.805825243,NA,2015
Cuncolim,3.883495146,8.631067961,NA,2015
Baroda,18.70847458,29.56440678,235.3050847,1987
Baroda,17.01166667,31.58,258.25,1988
Baroda,19.88571429,15.0375,321.8035714,1989
Baroda,9.505454545,13.03272727,295.2181818,1990
Baroda,13.82666667,20.27777778,351.3777778,1991
Baroda,16.33333333,30.80952381,280.3333333,1992
Baroda,26.23333333,20.58055556,NA,1993
Baroda,47.51666667,18.67222222,334.1111111,1994
Baroda,69.16944444,18.90833333,276.9166667,1995
Baroda,67.81111111,18.18888889,234.1388889,1996
Baroda,38.81111111,11.87777778,294.7777778,1997
Baroda,43.18333333,90.4,NA,1999
Baroda,21.52,26.74666667,272.8666667,2002
Baroda,18.91346154,29.04807692,273.1875,2004
Surat,13.26666667,15.98333333,310.0833333,1987
Surat,20.43333333,33.35454545,283.1818182,1988
Surat,23.7475,36.1,225.85,1989
Surat,25.24791667,39.50833333,231.25,1990
Surat,19.84864865,23.25405405,282.4594595,1991
Surat,25.70769231,57.63846154,196.6410256,1992
Surat,53.05333333,34.96,NA,1993
Surat,44.58611111,14.51666667,512.5,1994
Surat,85.45277778,31.36666667,275.8333333,1995
Surat,51.46666667,18.13611111,248.25,1996
Surat,34.45555556,12.08888889,257.1111111,1997
Surat,33.51333333,41.38666667,270.4,1999
Surat,20.06428571,25.96428571,209.7857143,2002
Surat,22.2926045,30.57877814,157.5401929,2004
Surat,20.43261649,25.99749104,187.0071685,2005
Surat,23.43729508,30.42704918,169.4918033,2006
Surat,19.59235669,27.42547771,182.8566879,2007
Surat,17.27806452,24.22129032,172.7,2008
Surat,18.64705882,NA,182.8408304,2009
Surat,16.5621118,24.06521739,NA,2010
Surat,16.99358974,26.17948718,NA,2011
Surat,18.1969697,27.82575758,NA,2012
Surat,12.76029963,19.69662921,NA,2013
Surat,14.53431373,19.7254902,NA,2014
Surat,13.70833333,20.26388889,NA,2015
Ahmedabad,26.47115385,41.41346154,295.4230769,1989
Ahmedabad,NA,NA,NA,1990
Ahmedabad,24.05697674,26.75,NA,1991
Ahmedabad,17.77833333,30.10666667,NA,1992
Ahmedabad,20.41388889,17.67361111,NA,1993
Ahmedabad,25.48833333,21.33666667,268.3333333,1994
Ahmedabad,28.39444444,17.63333333,227.0277778,1995
Ahmedabad,22.87428571,14.89571429,246.6714286,1996
Ahmedabad,16.71111111,20.25333333,235.8444444,1997
Ahmedabad,11.83055556,32.67222222,317.3333333,1998
Ahmedabad,12.31944444,32.88888889,349.1111111,1999
Ahmedabad,8.475,28.72777778,392.8888889,2000
Ahmedabad,10.29444444,39.37222222,358.5277778,2001
Ahmedabad,10.8745098,34.40588235,237.5294118,2002
Ahmedabad,16.52057692,24.88211538,255.2755769,2004
Ahmedabad,13.06345291,26.08340807,NA,2005
Ahmedabad,NA,NA,NA,2006
Ahmedabad,NA,NA,219.3218589,2007
Ahmedabad,NA,NA,NA,2008
Ahmedabad,NA,NA,211.0176367,2009
Ahmedabad,15.48392283,20.74276527,NA,2010
Ahmedabad,NA,NA,NA,2011
Ahmedabad,11.94488189,23.44094488,NA,2012
Ahmedabad,12.28780488,17.0902439,26.29268293,2013
Ahmedabad,13.44152156,19.7336194,NA,2014
Ahmedabad,13.23043478,20.84782609,NA,2015
Vapi,39.76153846,29.11538462,273.9230769,1991
Vapi,NA,NA,172.3,1992
Vapi,NA,NA,NA,1993
Vapi,24.025,31.825,173.55,1994
Vapi,39.5375,38.5375,123.4583333,1995
Vapi,52.99166667,39.99166667,171.875,1996
Vapi,40,42.56666667,314.1666667,1997
Vapi,66.99,39.05,316.7,1999
Vapi,24.85,36.83,231.9,2002
Vapi,21.80336538,33.02745192,172.4807692,2004
Vapi,25.01666667,39.62795699,193.2096774,2005
Vapi,23.26149068,31.69937888,155.5403727,2006
Vapi,22.17725118,29.52890995,143.1137441,2007
Vapi,16.54881517,23.28767773,157.3649289,2008
Vapi,16.2188172,23.70322581,157.1129032,2009
Vapi,15.53365385,23.64423077,NA,2010
Vapi,16.03846154,24.84615385,NA,2011
Vapi,19.47727273,30.01136364,NA,2012
Vapi,12.93877551,20.01071429,28.79591837,2013
Vapi,14.48062016,20.01550388,NA,2014
Vapi,13.39583333,20.52083333,NA,2015
Ankleshwar,31.28333333,20.16666667,NA,1993
Ankleshwar,77.975,32.8625,360.5416667,1994
Ankleshwar,87.07916667,25.87083333,328.5833333,1995
Ankleshwar,87.975,34.32083333,183.2083333,1996
Ankleshwar,25.71666667,16.73333333,159.8333333,1997
Ankleshwar,51.7125,41.5375,261.75,1999
Ankleshwar,18.46,26.46,183.1,2002
Ankleshwar,23.31372549,30.18627451,158.4852941,2004
Ankleshwar,16.5,23.78846154,NA,2010
Ankleshwar,16.24519231,25.61538462,NA,2011
Ankleshwar,18.04545455,27.34090909,NA,2012
Ankleshwar,13.86904762,20.60119048,26.30952381,2013
Ankleshwar,15.20792079,21.42079208,NA,2014
Ankleshwar,15.02083333,21.375,NA,2015
Rajkot,18.97272727,5.809090909,NA,1993
Rajkot,21.97727273,7.713636364,538.7272727,1994
Rajkot,15.40416667,8.483333333,575.4583333,1995
Rajkot,18.955,13.005,664.65,1996
Rajkot,27.95,21.15,815.5,1997
Rajkot,39.95,75.95,385,1999
Rajkot,13.525,29.575,406.75,2002
Rajkot,11.88571429,25.19047619,347.8095238,2004
Rajkot,10.48372093,21.2372093,286.1937984,2005
Rajkot,11.52874251,18.21497006,195.1077844,2006
Rajkot,NA,NA,183.005102,2007
Rajkot,10.52961165,14.27621359,191.5873786,2008
Rajkot,NA,NA,191.5706806,2009
Rajkot,12.70673077,16.95192308,NA,2010
Rajkot,13.35576923,17.91346154,NA,2011
Rajkot,13.65909091,18.61363636,NA,2012
Rajkot,11.64285714,16.80519481,28.11688312,2013
Rajkot,13.03418803,18.97435897,NA,2014
Rajkot,13.04166667,19.52083333,NA,2015
Bharuch,3.575,35.15,NA,1993
Bharuch,5.370588235,25.86470588,NA,1994
Bharuch,5.65,11.4,183,1995
Bharuch,NA,NA,159.125,1996
Bharuch,NA,14.7875,102.7916667,1997
Bharuch,NA,17.13333333,159.5416667,1998
Bharuch,NA,NA,151.5,1999
Bharuch,NA,19.65416667,81.5,2000
Bharuch,NA,17.88181818,NA,2001
Bharuch,5.983333333,14.54583333,NA,2002
Bharuch,0,0,0.061538462,2003
Bharuch,13.41666667,20.79166667,NA,2015
Jamnagar,12.86,26.98,335.2,2002
Jamnagar,9.823809524,21.89904762,NA,2004
Jamnagar,9.495833333,21.91770833,232.0833333,2005
Jamnagar,11.19166667,23.29166667,168.6547619,2006
Jamnagar,NA,NA,188.7019231,2007
Jamnagar,9.768269231,26.45865385,174.7403846,2008
Jamnagar,13.61340206,27.49896907,193.6907216,2009
Jamnagar,12.48076923,26.93269231,NA,2010
Jamnagar,11.75,24.97115385,NA,2011
Jamnagar,11.70454545,24.72727273,NA,2012
Jamnagar,11.79220779,19.1038961,27.54545455,2013
Jamnagar,14.9420398,20.55223881,NA,2014
Jamnagar,12.95833333,19.875,NA,2015
Vadodara,11.17307692,18.88461538,169.4903846,2004
Vadodara,NA,28.47213115,NA,2005
Vadodara,NA,NA,NA,2006
Vadodara,NA,NA,237.7635783,2007
Vadodara,13.714377,28.43003195,176.4121406,2008
Vadodara,15.9461794,30.06079734,196.9966777,2009
Vadodara,16.56597222,28.70833333,NA,2010
Vadodara,NA,NA,NA,2011
Vadodara,15.83035714,31.38392857,NA,2012
Vadodara,NA,NA,36.58130081,2013
Vadodara,14.985,20.65,NA,2014
Vadodara,NA,NA,NA,2015
Anklesvar,22.00053476,28.65775401,192.8609626,2005
Anklesvar,23.77365269,30.88622754,169.2634731,2006
Anklesvar,21.90048077,29.10528846,195.2884615,2007
Anklesvar,NA,NA,184.0761905,2008
Anklesvar,19.29020619,26.64175258,178.5154639,2009
ANKLESHWAR,18.94011976,22.89820359,NA,2015
VAPI,12.58333333,19.70833333,NA,2015
Bhuj,13.375,20.70833333,NA,2015
MORBI,13.7173913,20.65217391,NA,2015
SANAND,14.04347826,21.30434783,NA,2015
Sarigam,14,21.04166667,NA,2015
Faridabad,43.41818182,NA,NA,1987
Faridabad,33.2125,11.87083333,NA,1988
Faridabad,30.38095238,11.84285714,272.3333333,1989
Faridabad,30.75833333,10.2,309.4166667,1990
Faridabad,33.75714286,9.771428571,249.9285714,1991
Faridabad,38.14166667,9.766666667,287.0833333,1992
Faridabad,39.25,13.26666667,NA,1993
Faridabad,37.02307692,13.62307692,303.6153846,1994
Faridabad,37.03333333,13.71666667,312.875,1995
Faridabad,34.83636364,12.96363636,307.7272727,1996
Faridabad,37.9,14.66666667,404.8333333,1997
Faridabad,34.62727273,13.04545455,371.1818182,1998
Faridabad,34.36666667,12.03333333,416.4444444,1999
Faridabad,36.8,11.25,427.1666667,2000
Faridabad,23.19583333,15.12916667,330.9583333,2001
Faridabad,12.925,26.56666667,463.0833333,2002
Faridabad,8.459111111,22.90844444,273.28,2004
Faridabad,9.1,21.48115942,354.2995169,2005
Faridabad,9.84965035,21.51818182,NA,2006
Faridabad,17.43568465,28.23236515,NA,2010
Faridabad,20.0995671,42.77056277,NA,2011
Faridabad,11.69072165,37.8814433,NA,2012
Faridabad,12.42,26.34,NA,2013
Faridabad,13.50259067,25.1761658,NA,2014
Faridabad,15.29487179,72.85897436,NA,2015
Yamuna Nagar,NA,NA,277,1991
Yamuna Nagar,25.38181818,4.936363636,NA,1992
Yamuna Nagar,27.2,8.541666667,NA,1993
Yamuna Nagar,29.51666667,15.63333333,NA,1994
Yamuna Nagar,34.62,23.12,NA,1995
Yamuna Nagar,30.86363636,18.48181818,NA,1996
Yamuna Nagar,27.65454545,17.82727273,141.9090909,1997
Yamuna Nagar,31.95454545,23.13636364,232.4545455,1998
Yamuna Nagar,NA,NA,196,1999
Yamuna Nagar,18.58,9.31,215.9,2000
Yamuna Nagar,22.15833333,12.075,277.5833333,2001
Yamuna Nagar,28.99166667,16.975,367.3333333,2002
Yamuna Nagar,29.25806452,20.20645161,144.1129032,2004
Yamuna Nagar,12.51923077,26.36538462,361.1346154,2010
Yamuna Nagar,11.17021277,26.55319149,NA,2011
Yamuna Nagar,10.23076923,22.69230769,NA,2013
Yamuna Nagar,10.81818182,19.51515152,NA,2014
Dharuhera,37.8,32.1,339,1994
Hisar,NA,NA,NA,2005
Hisar,NA,NA,206.3473684,2006
Hisar,NA,NA,NA,2007
Hisar,NA,NA,NA,2008
Hisar,7.481012658,7.987341772,NA,2010
Hisar,5.314814815,6.802469136,NA,2011
Hisar,5.75257732,7.81443299,NA,2012
Yamunanagar,NA,NA,219.4761905,2005
Yamunanagar,NA,NA,NA,2006
Yamunanagar,NA,NA,NA,2007
Yamunanagar,NA,NA,NA,2008
Yamunanagar,NA,NA,NA,2009
Shimla,NA,NA,227.625,1987
Shimla,NA,NA,265.125,1988
Shimla,2.55,16.60454545,259,1989
Shimla,3.308333333,17.59583333,204.9583333,1990
Shimla,NA,12.7,177.25,1991
Shimla,NA,10.195,142.5,1992
Shimla,3.955,11.285,140.75,1995
Shimla,2.908333333,10.35416667,106.2083333,1996
Shimla,6.245833333,13.85833333,NA,1997
Shimla,2.6375,9.658333333,97.25,1998
Shimla,3.254166667,7.779166667,54.91666667,1999
Shimla,2.695833333,7.941666667,21.20833333,2000
Shimla,3.491666667,13.0875,NA,2001
Shimla,4.891666667,18.16666667,NA,2002
Shimla,4.531986532,14.76094276,55.4983165,2004
Shimla,NA,NA,NA,2005
Shimla,NA,NA,NA,2006
Shimla,NA,NA,NA,2007
Shimla,NA,NA,NA,2008
Shimla,NA,NA,NA,2009
Shimla,NA,NA,NA,2010
Shimla,NA,NA,NA,2011
Shimla,NA,NA,NA,2012
Shimla,NA,NA,NA,2013
Shimla,NA,NA,NA,2014
Shimla,NA,NA,NA,2015
Paonta Sahib,NA,13.37,196,1990
Paonta Sahib,NA,8.086363636,210.5,1991
Paonta Sahib,NA,8.235,216.65,1992
Paonta Sahib,NA,7.905,225.2,1995
Paonta Sahib,0.1375,7.991666667,270.375,1996
Paonta Sahib,NA,NA,NA,1997
Paonta Sahib,NA,7.091666667,222.4583333,1998
Paonta Sahib,NA,6.679166667,158.9166667,1999
Paonta Sahib,NA,NA,NA,2000
Paonta Sahib,2,8.15,NA,2001
Paonta Sahib,1.95,8.475,165.4166667,2002
Paonta Sahib,1.854092527,8.384341637,NA,2004
Paonta Sahib,NA,NA,NA,2005
Paonta Sahib,NA,NA,NA,2006
Paonta Sahib,NA,NA,NA,2007
Paonta Sahib,NA,NA,NA,2008
Paonta Sahib,NA,NA,NA,2009
Paonta Sahib,NA,NA,NA,2010
Paonta Sahib,NA,NA,NA,2011
Paonta Sahib,NA,NA,NA,2012
Paonta Sahib,NA,NA,NA,2013
Paonta Sahib,NA,NA,NA,2014
Paonta Sahib,NA,NA,NA,2015
Parwanoo,NA,11.105,205,1990
Parwanoo,NA,42.37916667,223.1666667,1991
Parwanoo,NA,22.12727273,226.5,1992
Parwanoo,NA,11.78,224.5,1995
Parwanoo,0.445833333,17.6,183.6666667,1996
Parwanoo,NA,14.23333333,NA,1997
Parwanoo,NA,10.66315789,180.4210526,1998
Parwanoo,NA,16.3875,264.5,1999
Parwanoo,1.658333333,10.075,199.75,2000
Parwanoo,4.066666667,14.76666667,NA,2001
Parwanoo,3.516666667,14.85416667,NA,2002
Parwanoo,NA,11.18791946,207.3422819,2004
Parwanoo,NA,19.07204301,166.4946237,2005
Parwanoo,NA,NA,NA,2006
Parwanoo,NA,NA,NA,2007
Parwanoo,NA,NA,NA,2008
Parwanoo,NA,NA,NA,2009
Parwanoo,NA,NA,NA,2010
Parwanoo,NA,NA,NA,2011
Parwanoo,2.043624161,7.724832215,NA,2012
Parwanoo,NA,NA,NA,2013
Parwanoo,NA,NA,NA,2014
Parwanoo,NA,NA,NA,2015
Damtal,NA,NA,243.8571429,1995
Damtal,0.083333333,9.575,139.7083333,1996
Damtal,NA,10.44545455,NA,1997
Damtal,2.995454545,10.73636364,149.6818182,1998
Damtal,0.329166667,4.445833333,175.4583333,1999
Damtal,0.329166667,2.4625,163.25,2000
Damtal,3.279166667,15.10416667,NA,2001
Damtal,3.675,16.9875,158.0416667,2002
Damtal,NA,16.56293706,169.7692308,2004
Damtal,NA,NA,183.3380282,2005
Damtal,NA,NA,186.8686869,2006
Damtal,NA,NA,NA,2007
Damtal,NA,NA,127.2585366,2008
Damtal,NA,18.58191489,151.2765957,2009
Damtal,NA,NA,NA,2010
Damtal,NA,NA,NA,2011
Damtal,NA,NA,NA,2012
Damtal,NA,NA,NA,2013
Damtal,NA,NA,NA,2014
Damtal,NA,NA,NA,2015
Baddi,NA,NA,275.4677419,2005
Baddi,NA,NA,NA,2006
Baddi,NA,NA,NA,2007
Baddi,NA,NA,NA,2008
Baddi,NA,NA,NA,2009
Baddi,NA,NA,NA,2010
Baddi,NA,NA,NA,2011
Baddi,NA,NA,NA,2012
Baddi,NA,NA,NA,2013
Baddi,NA,NA,NA,2014
Baddi,NA,NA,NA,2015
Nahan,NA,NA,NA,2006
Nahan,NA,NA,274.7980769,2007
Nahan,NA,NA,298.3205128,2008
Nahan,NA,NA,256.0382166,2009
Nalagarh,NA,NA,164.1818182,2008
Nalagarh,NA,NA,NA,2009
Nalagarh,NA,NA,NA,2010
Nalagarh,NA,NA,NA,2011
Nalagarh,NA,NA,NA,2012
Nalagarh,NA,NA,NA,2013
Nalagarh,1.595041322,30.14876033,NA,2014
Nalagarh,NA,NA,NA,2015
Kala Amb,NA,NA,NA,2010
Kala Amb,2.974193548,15.99032258,NA,2011
Kala Amb,NA,NA,NA,2013
Kala Amb,NA,NA,NA,2014
Kala Amb,NA,NA,NA,2015
Manali,NA,NA,NA,2011
Manali,NA,NA,NA,2013
Manali,NA,NA,NA,2014
Manali,NA,NA,NA,2015
Sunder Nagar,NA,NA,NA,2011
Sunder Nagar,NA,NA,NA,2012
Sunder Nagar,NA,NA,NA,2013
Sunder Nagar,NA,NA,NA,2014
Sunder Nagar,NA,11.33064516,NA,2015
Una,NA,NA,NA,2011
Una,NA,NA,NA,2012
Una,NA,NA,NA,2013
Una,NA,NA,NA,2014
Una,NA,NA,NA,2015
Dharamshala,NA,NA,NA,2015
Jammu,8.430526316,11.99052632,196.2210526,2009
Jammu,6.444444444,14.30666667,NA,2010
Jammu,5.301587302,NA,NA,2011
Jammu,NA,NA,NA,2012
Jammu,NA,NA,NA,2013
Jammu,5.38121547,12.64088398,NA,2014
Jammu,NA,NA,NA,2015
Ranchi,16.12666667,NA,216.2666667,2004
Ranchi,18.52857143,29.77142857,167.2857143,2005
Ranchi,NA,NA,NA,2007
Ranchi,NA,NA,NA,2008
Ranchi,NA,NA,NA,2009
Ranchi,19.48039216,35,NA,2010
Ranchi,17.63809524,34.77142857,NA,2011
Ranchi,18.48351648,34.62637363,NA,2012
Ranchi,18.73529,36.10294,NA,2013
Ranchi,17.72,34.04,NA,2014
Ranchi,19.01724,36.12069,NA,2015
West Singhbhum,20.91667,31.80952,NA,2010
West Singhbhum,23.7027,34.40541,NA,2011
West Singhbhum,17.63333,23.1,NA,2015
Saraikela Kharsawan,35.10588,45.49412,NA,2010
Saraikela Kharsawan,35.78125,45.21875,NA,2015
Mysore,NA,NA,NA,1987
Mysore,22.55429,9.871429,NA,1988
Mysore,11.2875,11.39687,89.5,1989
Mysore,20.3125,10.22813,134.375,1990
Mysore,14.08387,18.89032,102.6774,1991
Mysore,18.96667,27.25,88,1992
Mysore,24.04167,28.6,NA,1993
Mysore,25.54583,26.275,105.2083,1994
Mysore,NA,NA,NA,1995
Mysore,35.4,31.94583,105.8333,1996
Mysore,32.39091,30.04545,106.3636,1997
Mysore,31.29583,27.0125,87.54167,1998
Mysore,31.06364,27.11364,105.3636,1999
Mysore,30.89583,27.45417,98.79167,2000
Mysore,22.71,30.87,100.8,2001
Mysore,20.3,27.58333,13.5,2002
Mysore,10.46759,19.83796,80.52315,2004
Mysore,20.67059,NA,80.01176,2005
Mysore,17.35078,25.69275,86.99482,2006
Mysore,NA,NA,80.92093,2007
Mysore,NA,NA,95.33,2008
Mysore,14.46381,29.74,94.1619,2009
Mysore,12.19626,21.92991,NA,2011
Mysore,11.29798,22.57071,NA,2012
Mysore,10.76847,22.60099,NA,2013
Mysore,11.78261,22.93237,NA,2014
Mysore,10.8,22.70952,NA,2015
Bangalore,30.11,14.66,262.9,1988
Bangalore,NA,14.42909,139.3636,1989
Bangalore,NA,NA,NA,1990
Bangalore,19.42,11.63667,89.03333,1991
Bangalore,NA,NA,NA,1992
Bangalore,NA,NA,NA,1995
Bangalore,20.45714,24.95,147.9286,1996
Bangalore,NA,NA,176.4722,1997
Bangalore,37.18889,24.85278,170.75,1998
Bangalore,37.39167,26.94722,147.4722,1999
Bangalore,20.29714,41.16286,150.6286,2000
Bangalore,19.76944,23.09722,NA,2001
Bangalore,13.25278,25.325,109.2778,2002
Bangalore,7.941504,53.31476,158.4708,2004
Bangalore,NA,NA,138.5818,2005
Bangalore,NA,NA,NA,2006
Bangalore,NA,NA,NA,2007
Bangalore,14.99801,40.5897,264.4003,2008
Bangalore,15.42538,39.28221,298.5813,2009
Bangalore,15.08573,28.91673,NA,2011
Bangalore,13.86331,28.33877,NA,2012
Bangalore,13.60059,28.22614,NA,2013
Bangalore,NA,NA,NA,2014
Bangalore,NA,13.22567,77.57501,Bangalore
Bangalore,5.110803,20.90443,NA,2015
Belgaum,NA,NA,32.83636,2005
Belgaum,NA,NA,58.46591,2006
Belgaum,NA,16.31525,89.18644,2007
Belgaum,NA,13.748,71.62,2008
Belgaum,NA,14.67308,67.82051,2009
Belgaum,2,14.33684,NA,2011
Belgaum,2,18.96386,NA,2013
Belgaum,2,8.535714,NA,2014
Belgaum,2.014493,15.13043,NA,2015
Gulbarga,7.2,23.5,366,2005
Gulbarga,NA,12.77423,186.3196,2006
Gulbarga,NA,13.64857,217.581,2007
Gulbarga,NA,13.6117,210.2021,2008
Gulbarga,NA,13.58958,188.6875,2009
Gulbarga,3.626866,12,NA,2011
Gulbarga,3.132353,11.17647,NA,2012
Gulbarga,2.829268,13.7439,NA,2013
Gulbarga,4.730769,11.82051,NA,2014
Gulbarga,NA,NA,NA,2015
Hassan,5.9,25.65224,281.403,2005
Hassan,5.525714,22.70857,161.4095,2006
Hassan,4.240187,19.26355,128.6822,2007
Hassan,4.261682,19.64766,123.1589,2008
Hassan,4.450467,21.94299,118.4019,2009
Hassan,5.17757,23.88785,NA,2011
Hassan,5,17.42453,NA,2012
Hassan,5.13,18.21,NA,2013
Hassan,5.854545,18.98182,NA,2014
Hassan,5.990741,19.34259,NA,2015
Hubli-Dharwad,NA,NA,153.9357,2005
Hubli-Dharwad,NA,NA,161.4171,2006
Hubli-Dharwad,NA,NA,224.6264,2007
Hubli-Dharwad,NA,12.1517,217.2557,2008
Hubli-Dharwad,NA,12.53631,229.7738,2009
Mangalore,12.8,31.36667,279,2005
Mangalore,7.633981,NA,149.0097,2006
Mangalore,7.360377,NA,125.6038,2007
Mangalore,7.407619,NA,117.6667,2008
Mangalore,6.706731,NA,86.65385,2009
Mangalore,NA,8.673267,NA,2011
Mangalore,6.163462,7.317308,NA,2012
Mangalore,7.918605,6.616279,NA,2013
Mangalore,7.71134,6.938144,NA,2014
Mangalore,7.443299,6.938144,NA,2015
Davangere,10.39604,16.24752,NA,2011
Davangere,5.257576,8.318182,NA,2013
Davangere,4.540816,7.841837,NA,2014
Davangere,4.475728,8.179612,NA,2015
Dharwad,6.886598,13.27835,NA,2011
Dharwad,6.298077,14.76923,NA,2013
Dharwad,5.029126,18.40777,NA,2014
Dharwad,5.704762,22.19048,NA,2015
Hubli,6.95,12.93,NA,2011
Hubli,6.320388,14.69903,NA,2013
Hubli,5.174757,18.37864,NA,2014
Hubli,5.72381,22.19048,NA,2015
Bidar,5.948718,12.84615,NA,2013
Bidar,6.25,13.79167,NA,2014
Bidar,6.04,13.44,NA,2015
Domlur,7.04,12.67,NA,2013
Domlur,5.884615,11.96154,NA,2015
Chitradurga,3.425287,5.931034,NA,2013
Chitradurga,3.009524,5.504762,NA,2014
Chitradurga,2.759615,5.480769,NA,2015
Ranebennur,4.642857,7.27551,NA,2013
Ranebennur,3.72,6.41,NA,2014
Ranebennur,3.625,7.038462,NA,2015
Kolar,5.653846,13.53846,NA,2013
Kolar,5.846154,12.46154,NA,2014
Kolar,6.352941,14.88235,NA,2015
Mandya,10.94118,22.79412,NA,2013
Mandya,11.33333,22.10784,NA,2014
Mandya,10.19,21.62,NA,2015
Raichur,8.777778,12.65278,NA,2013
Raichur,5.933333,10.2,NA,2015
Shimoga,5.368932,8.514563,NA,2013
Shimoga,4.538462,7.75,NA,2014
Shimoga,3.098039,6.068627,NA,2015
Tumkur,9.529915,17.51282,NA,2014
Tumkur,4.835294,22.10588,NA,2015
Bijapur,2.235294,16.58824,NA,2015
Cochin,NA,2.9,NA,1987
Cochin,NA,NA,97.37209,1988
Cochin,NA,NA,126.2778,1989
Cochin,7.021795,14.36026,NA,1990
Cochin,6.220652,14.27391,NA,1991
Cochin,6.298,13.642,NA,1992
Cochin,9.072464,16.03333,NA,1993
Cochin,14.00833,18.45694,89.27778,1994
Cochin,10.24861,15.15,NA,1995
Cochin,7.957143,19.36429,92.9,1996
Cochin,7.677778,12.81111,94.26389,1997
Cochin,9.52029,8.347826,167.3768,1998
Cochin,15.22656,18.87344,NA,1999
Cochin,20.10556,20.57083,117.6528,2000
Cochin,13.87353,14.00294,196.1618,2001
Cochin,13.24058,10.31739,130.8261,2002
Kotttayam,NA,NA,174.0833,1991
Kotttayam,4.433333,19.8,173.6667,1992
Kotttayam,5.016667,16.05833,NA,1993
Kotttayam,0.625,15.93333,164.0833,1994
Kotttayam,1.458333,15.425,143.75,1995
Kotttayam,0.9,12.16667,60.25,1996
Kotttayam,6.041667,18.83333,45.33333,1997
Kotttayam,1.733333,24.14167,54.83333,1998
Kotttayam,0.925,24.98333,NA,1999
Kotttayam,0.7666667,25.81667,0,2000
Kotttayam,2,16.36667,NA,2001
Kotttayam,2,10.575,NA,2002
Kottayam,1.9875,36.3375,279.625,1991
Kottayam,2.066667,28.11667,169.3333,1992
Kottayam,3.3,25.63333,NA,1993
Kottayam,0.9416667,43.925,178,1994
Kottayam,3.358333,54.975,135.0833,1995
Kottayam,1.758333,27.75,115.8333,1996
Kottayam,6.133333,29.95833,97.58333,1997
Kottayam,1.883333,29.53333,81.75,1998
Kottayam,0.9083333,30.35,NA,1999
Kottayam,0.6333333,23.30833,0,2000
Kottayam,2,12.35833,NA,2001
Kottayam,2,6.254545,NA,2002
Kottayam,NA,17.92574,NA,2005
Kottayam,5.283158,18.52579,NA,2006
Kottayam,NA,NA,NA,2007
Kottayam,5.779275,18.31503,49.86528,2008
Kottayam,5.665909,19.38523,47.36932,2009
Kottayam,5.515313,19.15438,49.99057,2010
Kottayam,5.047414,16.5819,NA,2011
Kottayam,6.16625,15.53625,NA,2012
Kottayam,6.709052,18.77112,NA,2013
Kottayam,6.129167,21.32313,NA,2014
Kottayam,5.134783,21.22174,NA,2015
Kozhikode,NA,NA,162.625,1991
Kozhikode,3.761905,12.70952,113.2857,1992
Kozhikode,0.8541667,9.929167,NA,1993
Kozhikode,1.9,15.47917,101.0417,1994
Kozhikode,NA,NA,86.78261,1995
Kozhikode,2.1625,15.87083,96.91667,1996
Kozhikode,6.326087,8.678261,76.21739,1997
Kozhikode,2.391667,6.9125,74.04167,1998
Kozhikode,1.280952,9.747619,79.38095,1999
Kozhikode,1.088889,9.8,54.05556,2000
Kozhikode,2,8.890909,73.18182,2001
Kozhikode,2.004167,8.245833,87.375,2002
Kozhikode,NA,NA,NA,2005
Kozhikode,NA,NA,92.88584,2006
Kozhikode,NA,NA,NA,2007
Kozhikode,NA,NA,NA,2008
Kozhikode,NA,NA,71.97653,2009
Kozhikode,2,9.142092,82.39797,2010
Kozhikode,2,7.610185,NA,2011
Kozhikode,2,7.972917,NA,2012
Kozhikode,2,16.75639,NA,2013
Kozhikode,2,19.2,NA,2014
Kozhikode,2,21.04219,NA,2015
Trivendrum,3.9,8.853571,82.10714,1991
Trivendrum,12.45789,24.82632,88.65789,1992
Trivendrum,17.89143,47.34286,NA,1993
Trivendrum,21.53333,26.625,116.3333,1994
Trivendrum,14.2,22.52222,159.3333,1995
Trivendrum,17.86111,23.69722,177.4444,1996
Trivendrum,16.78611,22.70833,149.5278,1997
Trivendrum,13.37778,20.98056,159.0556,1998
Trivendrum,17.56571,20.86,137.2571,1999
Trivendrum,14.70278,24.04722,17.41667,2000
Trivendrum,11.225,16.92778,NA,2001
Trivendrum,12.25556,13.60833,NA,2002
Palakkad,7.091667,8.208333,135.75,1999
Palakkad,22.13333,57.28333,119.8333,2000
Palakkad,15.17273,23.24545,139,2001
Palakkad,3.6,7.15,171.8333,2002
Palakkad,NA,NA,171.5143,2005
Palakkad,NA,NA,176.8534,2006
Palakkad,NA,NA,NA,2007
Palakkad,NA,NA,137.1471,2008
Palakkad,NA,NA,125.7966,2009
Palakkad,3.227603,6.178843,61.46248,2010
Palakkad,3.033613,8.932773,NA,2011
Palakkad,2.666667,4.730631,NA,2013
Palakkad,3.940678,6.389831,NA,2014
Palakkad,2,7.756303,NA,2015
Kochi,NA,NA,107.9845,2005
Kochi,NA,NA,109.6719,2006
Kochi,NA,NA,NA,2007
Kochi,NA,NA,79.89506,2008
Kochi,NA,NA,73.46111,2009
Kochi,3.846542,11.71442,NA,2010
Kochi,3.293566,12.78686,56.28284,2011
Kochi,3.217872,9.92117,NA,2012
