"","city","so2","no2","spm","year","lat","lng","radius","avg","pop","date"
"626","Panaji","5.35485557733333","9.24114206559322","245.934646775581",2019,15.498289,73.824541,116.5840132,86.8435481395025,40071,2019-01-01
"627","Panaji","5.50101376358333","8.96253597144067","253.301724655814",2020,15.498289,73.824541,116.5840132,89.2550914636127,40071,2020-01-01
"628","Panaji","5.64717194983333","8.68392987728813","260.668802536046",2021,15.498289,73.824541,116.5840132,91.6666347877225,40071,2021-01-01
"629","Panaji","5.79333013608333","8.40532378313559","268.035880416279",2022,15.498289,73.824541,116.5840132,94.0781781118326,40071,2022-01-01
"630","Panaji","5.93948832233333","8.12671768898305","275.402958296512",2023,15.498289,73.824541,116.5840132,96.4897214359428,40071,2023-01-01
"631","Panaji","6.08564650858333","7.8481115948305","282.770036176744",2024,15.498289,73.824541,116.5840132,98.9012647600526,40071,2024-01-01
"632","Panaji","6.23180469483333","7.56950550067796","290.137114056977",2025,15.498289,73.824541,116.5840132,101.312808084163,40071,2025-01-01
"633","Mormugao","0","12.85555556","413.22222217143",2016,15.40488,73.79543,116.5840132,142.025925910477,101326,2016-01-01
"634","Mormugao","0","12.85555556","437.751111057144",2017,15.40488,73.79543,116.5840132,150.202222205715,101326,2017-01-01
"635","Mormugao","0","12.85555556","462.279999942858",2018,15.40488,73.79543,116.5840132,158.378518500953,101326,2018-01-01
"636","Mormugao","0","12.85555556","486.808888828573",2019,15.40488,73.79543,116.5840132,166.554814796191,101326,2019-01-01
"637","Mormugao","0","12.85555556","511.337777714287",2020,15.40488,73.79543,116.5840132,174.731111091429,101326,2020-01-01
"638","Mormugao","0","12.85555556","535.866666600001",2021,15.40488,73.79543,116.5840132,182.907407386667,101326,2021-01-01
"639","Mormugao","0","12.85555556","560.395555485716",2022,15.40488,73.79543,116.5840132,191.083703681905,101326,2022-01-01
"640","Mormugao","0","12.85555556","584.92444437143",2023,15.40488,73.79543,116.5840132,199.259999977143,101326,2023-01-01
"641","Mormugao","0","12.85555556","609.453333257144",2024,15.40488,73.79543,116.5840132,207.436296272381,101326,2024-01-01
"642","Mormugao","0","12.85555556","633.982222142859",2025,15.40488,73.79543,116.5840132,215.61259256762,101326,2025-01-01
"643","Amona","0","0.859797476000011","3.92530537000003",2016,23.14673,76.25103,116.5840132,1.59503428200001,1907,2016-01-01
"644","Amona","0","0","0.772662090000026",2017,23.14673,76.25103,116.5840132,0.257554030000009,1907,2017-01-01
"645","Amona","0","0","0",2018,23.14673,76.25103,116.5840132,0,1907,2018-01-01
"646","Amona","0","0","0",2019,23.14673,76.25103,116.5840132,0,1907,2019-01-01
"647","Amona","0","0","0",2020,23.14673,76.25103,116.5840132,0,1907,2020-01-01
"648","Amona","0","0","0",2021,23.14673,76.25103,116.5840132,0,1907,2021-01-01
"649","Amona","0","0","0",2022,23.14673,76.25103,116.5840132,0,1907,2022-01-01
"650","Amona","0","0","0",2023,23.14673,76.25103,116.5840132,0,1907,2023-01-01
"651","Amona","0","0","0",2024,23.14673,76.25103,116.5840132,0,1907,2024-01-01
"652","Amona","0","0","0",2025,23.14673,76.25103,116.5840132,0,1907,2025-01-01
"653","Assanora","3.902912621","8.699029126","0",2016,28.63243,77.21879,116.5840132,4.200647249,3870,2016-01-01
"654","Assanora","3.902912621","8.699029126","0",2017,28.63243,77.21879,116.5840132,4.200647249,3870,2017-01-01
"655","Assanora","3.902912621","8.699029126","0",2018,28.63243,77.21879,116.5840132,4.200647249,3870,2018-01-01
"656","Assanora","3.902912621","8.699029126","0",2019,28.63243,77.21879,116.5840132,4.200647249,3870,2019-01-01
"657","Assanora","3.902912621","8.699029126","0",2020,28.63243,77.21879,116.5840132,4.200647249,3870,2020-01-01
"658","Assanora","3.902912621","8.699029126","0",2021,28.63243,77.21879,116.5840132,4.200647249,3870,2021-01-01
"659","Assanora","3.902912621","8.699029126","0",2022,28.63243,77.21879,116.5840132,4.200647249,3870,2022-01-01
"660","Assanora","3.902912621","8.699029126","0",2023,28.63243,77.21879,116.5840132,4.200647249,3870,2023-01-01
"661","Assanora","3.902912621","8.699029126","0",2024,28.63243,77.21879,116.5840132,4.200647249,3870,2024-01-01
"662","Assanora","3.902912621","8.699029126","0",2025,28.63243,77.21879,116.5840132,4.200647249,3870,2025-01-01
"663","Bicholim","0","1.33928940000001","0",2016,15.5875,73.950302,116.5840132,0.446429800000003,16186,2016-01-01
"664","Bicholim","0","0","0",2017,15.5875,73.950302,116.5840132,0,16186,2017-01-01
"665","Bicholim","0","0","0",2018,15.5875,73.950302,116.5840132,0,16186,2018-01-01
"666","Bicholim","0","0","0",2019,15.5875,73.950302,116.5840132,0,16186,2019-01-01
"667","Bicholim","0","0","0",2020,15.5875,73.950302,116.5840132,0,16186,2020-01-01
"668","Bicholim","0","0","0",2021,15.5875,73.950302,116.5840132,0,16186,2021-01-01
"669","Bicholim","0","0","0",2022,15.5875,73.950302,116.5840132,0,16186,2022-01-01
"670","Bicholim","0","0","0",2023,15.5875,73.950302,116.5840132,0,16186,2023-01-01
"671","Bicholim","0","0","0",2024,15.5875,73.950302,116.5840132,0,16186,2024-01-01
"672","Bicholim","0","0","0",2025,15.5875,73.950302,116.5840132,0,16186,2025-01-01
"673","Codli","0","0.85344915200001","0",2016,15.357,74.1357,116.5840132,0.28448305066667,3801,2016-01-01
"674","Codli","0","0","0",2017,15.357,74.1357,116.5840132,0,3801,2017-01-01
"675","Codli","0","0","0",2018,15.357,74.1357,116.5840132,0,3801,2018-01-01
"676","Codli","0","0","0",2019,15.357,74.1357,116.5840132,0,3801,2019-01-01
"677","Codli","0","0","0",2020,15.357,74.1357,116.5840132,0,3801,2020-01-01
"678","Codli","0","0","0",2021,15.357,74.1357,116.5840132,0,3801,2021-01-01
"679","Codli","0","0","0",2022,15.357,74.1357,116.5840132,0,3801,2022-01-01
"680","Codli","0","0","0",2023,15.357,74.1357,116.5840132,0,3801,2023-01-01
"681","Codli","0","0","0",2024,15.357,74.1357,116.5840132,0,3801,2024-01-01
"682","Codli","0","0","0",2025,15.357,74.1357,116.5840132,0,3801,2025-01-01
"683","Curchorem","1.08737864","8.786407767","26.31168317",2016,15.26349,74.10875,116.5840132,12.0618231923333,22730,2016-01-01
"684","Curchorem","0.400485436000004","8.786407767","26.31168317",2017,15.26349,74.10875,116.5840132,11.832858791,22730,2017-01-01
"685","Curchorem","0","8.786407767","26.31168317",2018,15.26349,74.10875,116.5840132,11.6993636456667,22730,2018-01-01
"686","Curchorem","0","8.786407767","26.31168317",2019,15.26349,74.10875,116.5840132,11.6993636456667,22730,2019-01-01
"687","Curchorem","0","8.786407767","26.31168317",2020,15.26349,74.10875,116.5840132,11.6993636456667,22730,2020-01-01
"688","Curchorem","0","8.786407767","26.31168317",2021,15.26349,74.10875,116.5840132,11.6993636456667,22730,2021-01-01
"689","Curchorem","0","8.786407767","26.31168317",2022,15.26349,74.10875,116.5840132,11.6993636456667,22730,2022-01-01
"690","Curchorem","0","8.786407767","26.31168317",2023,15.26349,74.10875,116.5840132,11.6993636456667,22730,2023-01-01
"691","Curchorem","0","8.786407767","26.31168317",2024,15.26349,74.10875,116.5840132,11.6993636456667,22730,2024-01-01
"692","Curchorem","0","8.786407767","26.31168317",2025,15.26349,74.10875,116.5840132,11.6993636456667,22730,2025-01-01
"693","Honda","0","0","0",2016,15.50462,74.05235,116.5840132,0,0,2016-01-01
"694","Honda","0","0","0",2017,15.50462,74.05235,116.5840132,0,0,2017-01-01
"695","Honda","0","0","0",2018,15.50462,74.05235,116.5840132,0,0,2018-01-01
"696","Honda","0","0","0",2019,15.50462,74.05235,116.5840132,0,0,2019-01-01
"697","Honda","0","0","0",2020,15.50462,74.05235,116.5840132,0,0,2020-01-01
"698","Honda","0","0","0",2021,15.50462,74.05235,116.5840132,0,0,2021-01-01
"699","Honda","0","0","0",2022,15.50462,74.05235,116.5840132,0,0,2022-01-01
"700","Honda","0","0","0",2023,15.50462,74.05235,116.5840132,0,0,2023-01-01
"701","Honda","0","0","0",2024,15.50462,74.05235,116.5840132,0,0,2024-01-01
"702","Honda","0","0","0",2025,15.50462,74.05235,116.5840132,0,0,2025-01-01
"703","Usgao","0","1.96725490200001","0",2016,15.43333,74.06667,116.5840132,0.655751634000003,22664,2016-01-01
"704","Usgao","0","0.31691176475001","0",2017,15.43333,74.06667,116.5840132,0.10563725491667,22664,2017-01-01
"705","Usgao","0","0","0",2018,15.43333,74.06667,116.5840132,0,22664,2018-01-01
"706","Usgao","0","0","0",2019,15.43333,74.06667,116.5840132,0,22664,2019-01-01
"707","Usgao","0","0","0",2020,15.43333,74.06667,116.5840132,0,22664,2020-01-01
"708","Usgao","0","0","0",2021,15.43333,74.06667,116.5840132,0,22664,2021-01-01
"709","Usgao","0","0","0",2022,15.43333,74.06667,116.5840132,0,22664,2022-01-01
"710","Usgao","0","0","0",2023,15.43333,74.06667,116.5840132,0,22664,2023-01-01
"711","Usgao","0","0","0",2024,15.43333,74.06667,116.5840132,0,22664,2024-01-01
"712","Usgao","0","0","0",2025,15.43333,74.06667,116.5840132,0,22664,2025-01-01
"713","Kundaim","3.970873786","9.485436893","22.75576923",2016,15.47589,73.948448,116.5840132,12.070693303,3859,2016-01-01
"714","Kundaim","3.970873786","9.485436893","22.75576923",2017,15.47589,73.948448,116.5840132,12.070693303,3859,2017-01-01
"715","Kundaim","3.970873786","9.485436893","22.75576923",2018,15.47589,73.948448,116.5840132,12.070693303,3859,2018-01-01
"716","Kundaim","3.970873786","9.485436893","22.75576923",2019,15.47589,73.948448,116.5840132,12.070693303,3859,2019-01-01
"717","Kundaim","3.970873786","9.485436893","22.75576923",2020,15.47589,73.948448,116.5840132,12.070693303,3859,2020-01-01
"718","Kundaim","3.970873786","9.485436893","22.75576923",2021,15.47589,73.948448,116.5840132,12.070693303,3859,2021-01-01
"719","Kundaim","3.970873786","9.485436893","22.75576923",2022,15.47589,73.948448,116.5840132,12.070693303,3859,2022-01-01
"720","Kundaim","3.970873786","9.485436893","22.75576923",2023,15.47589,73.948448,116.5840132,12.070693303,3859,2023-01-01
"721","Kundaim","3.970873786","9.485436893","22.75576923",2024,15.47589,73.948448,116.5840132,12.070693303,3859,2024-01-01
"722","Kundaim","3.970873786","9.485436893","22.75576923",2025,15.47589,73.948448,116.5840132,12.070693303,3859,2025-01-01
"723","Mapusa","0.437142857000019","12.47","0",2016,15.600227,73.8125,116.5840132,4.30238095233334,39989,2016-01-01
"724","Mapusa","0","12.47","0",2017,15.600227,73.8125,116.5840132,4.15666666666667,39989,2017-01-01
"725","Mapusa","0","12.47","0",2018,15.600227,73.8125,116.5840132,4.15666666666667,39989,2018-01-01
"726","Mapusa","0","12.47","0",2019,15.600227,73.8125,116.5840132,4.15666666666667,39989,2019-01-01
"727","Mapusa","0","12.47","0",2020,15.600227,73.8125,116.5840132,4.15666666666667,39989,2020-01-01
"728","Mapusa","0","12.47","0",2021,15.600227,73.8125,116.5840132,4.15666666666667,39989,2021-01-01
"729","Mapusa","0","12.47","0",2022,15.600227,73.8125,116.5840132,4.15666666666667,39989,2022-01-01
"730","Mapusa","0","12.47","0",2023,15.600227,73.8125,116.5840132,4.15666666666667,39989,2023-01-01
"731","Mapusa","0","12.47","0",2024,15.600227,73.8125,116.5840132,4.15666666666667,39989,2024-01-01
"732","Mapusa","0","12.47","0",2025,15.600227,73.8125,116.5840132,4.15666666666667,39989,2025-01-01
"733","Margao","3.990291262","8.796116505","24.02692308",2016,15.28051,73.996559,116.5840132,12.2711102823333,87650,2016-01-01
"734","Margao","3.990291262","8.796116505","24.02692308",2017,15.28051,73.996559,116.5840132,12.2711102823333,87650,2017-01-01
"735","Margao","3.990291262","8.796116505","24.02692308",2018,15.28051,73.996559,116.5840132,12.2711102823333,87650,2018-01-01
"736","Margao","3.990291262","8.796116505","24.02692308",2019,15.28051,73.996559,116.5840132,12.2711102823333,87650,2019-01-01
"737","Margao","3.990291262","8.796116505","24.02692308",2020,15.28051,73.996559,116.5840132,12.2711102823333,87650,2020-01-01
"738","Margao","3.990291262","8.796116505","24.02692308",2021,15.28051,73.996559,116.5840132,12.2711102823333,87650,2021-01-01
"739","Margao","3.990291262","8.796116505","24.02692308",2022,15.28051,73.996559,116.5840132,12.2711102823333,87650,2022-01-01
"740","Margao","3.990291262","8.796116505","24.02692308",2023,15.28051,73.996559,116.5840132,12.2711102823333,87650,2023-01-01
"741","Margao","3.990291262","8.796116505","24.02692308",2024,15.28051,73.996559,116.5840132,12.2711102823333,87650,2024-01-01
"742","Margao","3.990291262","8.796116505","24.02692308",2025,15.28051,73.996559,116.5840132,12.2711102823333,87650,2025-01-01
"743","Sanguem","3.834951456","8.611650485","23.01",2016,15.22901,74.15149,116.5840132,11.8188673136667,6158,2016-01-01
"744","Sanguem","3.834951456","8.611650485","23.01",2017,15.22901,74.15149,116.5840132,11.8188673136667,6158,2017-01-01
"745","Sanguem","3.834951456","8.611650485","23.01",2018,15.22901,74.15149,116.5840132,11.8188673136667,6158,2018-01-01
"746","Sanguem","3.834951456","8.611650485","23.01",2019,15.22901,74.15149,116.5840132,11.8188673136667,6158,2019-01-01
"747","Sanguem","3.834951456","8.611650485","23.01",2020,15.22901,74.15149,116.5840132,11.8188673136667,6158,2020-01-01
"748","Sanguem","3.834951456","8.611650485","23.01",2021,15.22901,74.15149,116.5840132,11.8188673136667,6158,2021-01-01
"749","Sanguem","3.834951456","8.611650485","23.01",2022,15.22901,74.15149,116.5840132,11.8188673136667,6158,2022-01-01
"750","Sanguem","3.834951456","8.611650485","23.01",2023,15.22901,74.15149,116.5840132,11.8188673136667,6158,2023-01-01
"751","Sanguem","3.834951456","8.611650485","23.01",2024,15.22901,74.15149,116.5840132,11.8188673136667,6158,2024-01-01
"752","Sanguem","3.834951456","8.611650485","23.01",2025,15.22901,74.15149,116.5840132,11.8188673136667,6158,2025-01-01
"753","Tilamol","4","8.805825243","0",2016,15.12391,74.186279,116.5840132,4.26860841433333,1257,2016-01-01
"754","Tilamol","4","8.805825243","0",2017,15.12391,74.186279,116.5840132,4.26860841433333,1257,2017-01-01
"755","Tilamol","4","8.805825243","0",2018,15.12391,74.186279,116.5840132,4.26860841433333,1257,2018-01-01
"756","Tilamol","4","8.805825243","0",2019,15.12391,74.186279,116.5840132,4.26860841433333,1257,2019-01-01
"757","Tilamol","4","8.805825243","0",2020,15.12391,74.186279,116.5840132,4.26860841433333,1257,2020-01-01
"758","Tilamol","4","8.805825243","0",2021,15.12391,74.186279,116.5840132,4.26860841433333,1257,2021-01-01
"759","Tilamol","4","8.805825243","0",2022,15.12391,74.186279,116.5840132,4.26860841433333,1257,2022-01-01
"760","Tilamol","4","8.805825243","0",2023,15.12391,74.186279,116.5840132,4.26860841433333,1257,2023-01-01
"761","Tilamol","4","8.805825243","0",2024,15.12391,74.186279,116.5840132,4.26860841433333,1257,2024-01-01
"762","Tilamol","4","8.805825243","0",2025,15.12391,74.186279,116.5840132,4.26860841433333,1257,2025-01-01
"763","Cuncolim","3.883495146","8.631067961","0",2016,15.1773,73.99392,116.5840132,4.17152103566667,16623,2016-01-01
"764","Cuncolim","3.883495146","8.631067961","0",2017,15.1773,73.99392,116.5840132,4.17152103566667,16623,2017-01-01
"765","Cuncolim","3.883495146","8.631067961","0",2018,15.1773,73.99392,116.5840132,4.17152103566667,16623,2018-01-01
"766","Cuncolim","3.883495146","8.631067961","0",2019,15.1773,73.99392,116.5840132,4.17152103566667,16623,2019-01-01
"767","Cuncolim","3.883495146","8.631067961","0",2020,15.1773,73.99392,116.5840132,4.17152103566667,16623,2020-01-01
"768","Cuncolim","3.883495146","8.631067961","0",2021,15.1773,73.99392,116.5840132,4.17152103566667,16623,2021-01-01
"769","Cuncolim","3.883495146","8.631067961","0",2022,15.1773,73.99392,116.5840132,4.17152103566667,16623,2022-01-01
"770","Cuncolim","3.883495146","8.631067961","0",2023,15.1773,73.99392,116.5840132,4.17152103566667,16623,2023-01-01
"771","Cuncolim","3.883495146","8.631067961","0",2024,15.1773,73.99392,116.5840132,4.17152103566667,16623,2024-01-01
"772","Cuncolim","3.883495146","8.631067961","0",2025,15.1773,73.99392,116.5840132,4.17152103566667,16623,2025-01-01
"773","Baroda","59.4594647820745","52.4867235696167","269.728680295547",2016,27.48432,76.86953,116.5840132,127.224956215746,2175000,2016-01-01
"774","Baroda","60.6170657429171","53.5184991368506","269.096527171278",2017,27.48432,76.86953,116.5840132,127.744030683682,2175000,2017-01-01
"775","Baroda","61.7746667037596","54.5502747040846","268.464374047009",2018,27.48432,76.86953,116.5840132,128.263105151618,2175000,2018-01-01
"776","Baroda","62.9322676646021","55.5820502713185","267.83222092274",2019,27.48432,76.86953,116.5840132,128.782179619554,2175000,2019-01-01
"777","Baroda","64.0898686254447","56.6138258385524","267.200067798472",2020,27.48432,76.86953,116.5840132,129.30125408749,2175000,2020-01-01
"778","Baroda","65.2474695862872","57.6456014057863","266.567914674203",2021,27.48432,76.86953,116.5840132,129.820328555426,2175000,2021-01-01
"779","Baroda","66.4050705471297","58.6773769730202","265.935761549934",2022,27.48432,76.86953,116.5840132,130.339403023361,2175000,2022-01-01
"780","Baroda","67.5626715079723","59.7091525402541","265.303608425665",2023,27.48432,76.86953,116.5840132,130.858477491297,2175000,2023-01-01
"781","Baroda","68.7202724688148","60.740928107488","264.671455301397",2024,27.48432,76.86953,116.5840132,131.377551959233,2175000,2024-01-01
"782","Baroda","69.8778734296573","61.7727036747219","264.039302177128",2025,27.48432,76.86953,116.5840132,131.896626427169,2175000,2025-01-01
"783","Surat","13.4378106420168","21.5982805936196","116.247270638799",2016,21.02725,72.65573,116.5840132,50.4277872914785,4462002,2016-01-01
"784","Surat","12.7026897288481","21.2733814246398","110.337788636706",2017,21.02725,72.65573,116.5840132,48.1046199300646,4462002,2017-01-01
"785","Surat","11.9675688156794","20.9484822556601","104.428306634613",2018,21.02725,72.65573,116.5840132,45.7814525686508,4462002,2018-01-01
"786","Surat","11.2324479025107","20.6235830866803","98.5188246325203",2019,21.02725,72.65573,116.5840132,43.4582852072371,4462002,2019-01-01
"787","Surat","10.497326989342","20.2986839177006","92.6093426304273",2020,21.02725,72.65573,116.5840132,41.1351178458233,4462002,2020-01-01
"788","Surat","9.7622060761733","19.9737847487208","86.6998606283343",2021,21.02725,72.65573,116.5840132,38.8119504844095,4462002,2021-01-01
"789","Surat","9.0270851630046","19.6488855797411","80.7903786262414",2022,21.02725,72.65573,116.5840132,36.4887831229957,4462002,2022-01-01
"790","Surat","8.2919642498359","19.3239864107613","74.8808966241484",2023,21.02725,72.65573,116.5840132,34.1656157615819,4462002,2023-01-01
"791","Surat","7.55684333666719","18.9990872417816","68.9714146220554",2024,21.02725,72.65573,116.5840132,31.8424484001681,4462002,2024-01-01
"792","Surat","6.82172242349849","18.6741880728018","63.0619326199624",2025,21.02725,72.65573,116.5840132,29.5192810387542,4462002,2025-01-01
"793","Ahmedabad","8.21925762922038","20.30719581059","116.138216737521",2016,23.0333,72.6166,116.5840132,48.2215567257771,5571000,2016-01-01
"794","Ahmedabad","7.75378561581595","20.0160658462062","108.448662138267",2017,23.0333,72.6166,116.5840132,45.4061712000964,5571000,2017-01-01
"795","Ahmedabad","7.28831360241153","19.7249358818223","100.759107539012",2018,23.0333,72.6166,116.5840132,42.5907856744153,5571000,2018-01-01
"796","Ahmedabad","6.82284158900711","19.4338059174384","93.0695529397576",2019,23.0333,72.6166,116.5840132,39.7754001487344,5571000,2019-01-01
"797","Ahmedabad","6.35736957560268","19.1426759530545","85.3799983405031",2020,23.0333,72.6166,116.5840132,36.9600146230534,5571000,2020-01-01
"798","Ahmedabad","5.89189756219826","18.8515459886706","77.6904437412485",2021,23.0333,72.6166,116.5840132,34.1446290973725,5571000,2021-01-01
"799","Ahmedabad","5.42642554879384","18.5604160242867","70.0008891419939",2022,23.0333,72.6166,116.5840132,31.3292435716915,5571000,2022-01-01
"800","Ahmedabad","4.96095353538941","18.2692860599028","62.3113345427393",2023,23.0333,72.6166,116.5840132,28.5138580460105,5571000,2023-01-01
"801","Ahmedabad","4.49548152198499","17.978156095519","54.6217799434847",2024,23.0333,72.6166,116.5840132,25.6984725203296,5571000,2024-01-01
"802","Ahmedabad","4.03000950858057","17.6870261311351","46.9322253442302",2025,23.0333,72.6166,116.5840132,22.8830869946486,5571000,2025-01-01
"803","Vapi","5.32390324765597","19.8191938458322","85.343313829406",2016,20.37175,72.90493,116.5840132,36.8288036409647,163630,2016-01-01
"804","Vapi","3.84444329591774","19.0819230182527","79.7053299967135",2017,20.37175,72.90493,116.5840132,34.2105654369613,163630,2017-01-01
"805","Vapi","2.36498334417951","18.3446521906733","74.067346164021",2018,20.37175,72.90493,116.5840132,31.5923272329579,163630,2018-01-01
"806","Vapi","0.885523392441286","17.6073813630939","68.4293623313284",2019,20.37175,72.90493,116.5840132,28.9740890289545,163630,2019-01-01
"807","Vapi","0","16.8701105355144","62.7913784986359",2020,20.37175,72.90493,116.5840132,26.5538296780501,163630,2020-01-01
"808","Vapi","0","16.132839707935","57.1533946659434",2021,20.37175,72.90493,116.5840132,24.4287447912928,163630,2021-01-01
"809","Vapi","0","15.3955688803555","51.5154108332508",2022,20.37175,72.90493,116.5840132,22.3036599045354,163630,2022-01-01
"810","Vapi","0","14.6582980527761","45.8774270005583",2023,20.37175,72.90493,116.5840132,20.1785750177781,163630,2023-01-01
"811","Vapi","0","13.9210272251966","40.2394431678657",2024,20.37175,72.90493,116.5840132,18.0534901310208,163630,2024-01-01
"812","Vapi","0","13.1837563976172","34.6014593351732",2025,20.37175,72.90493,116.5840132,15.9284052442635,163630,2025-01-01
"813","Ankleshwar","0","22.3684796468377","0",2016,21.63236,72.99001,116.5840132,7.45615988227923,140839,2016-01-01
"814","Ankleshwar","0","22.1072428509881","0",2017,21.63236,72.99001,116.5840132,7.36908095032937,140839,2017-01-01
"815","Ankleshwar","0","21.8460060551385","0",2018,21.63236,72.99001,116.5840132,7.2820020183795,140839,2018-01-01
"816","Ankleshwar","0","21.5847692592888","0",2019,21.63236,72.99001,116.5840132,7.1949230864296,140839,2019-01-01
"817","Ankleshwar","0","21.3235324634392","0",2020,21.63236,72.99001,116.5840132,7.10784415447973,140839,2020-01-01
"818","Ankleshwar","0","21.0622956675896","0",2021,21.63236,72.99001,116.5840132,7.02076522252987,140839,2021-01-01
"819","Ankleshwar","0","20.80105887174","0",2022,21.63236,72.99001,116.5840132,6.93368629058,140839,2022-01-01
"820","Ankleshwar","0","20.5398220758903","0",2023,21.63236,72.99001,116.5840132,6.8466073586301,140839,2023-01-01
"821","Ankleshwar","0","20.2785852800407","0",2024,21.63236,72.99001,116.5840132,6.75952842668023,140839,2024-01-01
"822","Ankleshwar","0","20.0173484841911","0",2025,21.63236,72.99001,116.5840132,6.67244949473037,140839,2025-01-01
"823","Rajkot","8.27404926246202","20.7895105251437","0",2016,22.29161,70.79322,116.5840132,9.68785326253524,1286995,2016-01-01
"824","Rajkot","7.72005961853373","20.8057247463944","0",2017,22.29161,70.79322,116.5840132,9.50859478830938,1286995,2017-01-01
"825","Rajkot","7.16606997460543","20.8219389676452","0",2018,22.29161,70.79322,116.5840132,9.32933631408354,1286995,2018-01-01
"826","Rajkot","6.61208033067714","20.838153188896","0",2019,22.29161,70.79322,116.5840132,9.15007783985771,1286995,2019-01-01
"827","Rajkot","6.05809068674884","20.8543674101468","0",2020,22.29161,70.79322,116.5840132,8.97081936563188,1286995,2020-01-01
"828","Rajkot","5.50410104282055","20.8705816313975","0",2021,22.29161,70.79322,116.5840132,8.79156089140602,1286995,2021-01-01
"829","Rajkot","4.95011139889225","20.8867958526483","0",2022,22.29161,70.79322,116.5840132,8.61230241718018,1286995,2022-01-01
"830","Rajkot","4.39612175496396","20.9030100738991","0",2023,22.29161,70.79322,116.5840132,8.43304394295435,1286995,2023-01-01
"831","Rajkot","3.84213211103566","20.9192242951498","0",2024,22.29161,70.79322,116.5840132,8.25378546872849,1286995,2024-01-01
"832","Rajkot","3.28814246710736","20.9354385164006","0",2025,22.29161,70.79322,116.5840132,8.07452699450265,1286995,2025-01-01
"833","Bharuch","11.9208559174914","10.150436269469","0",2016,21.69482,72.9805,116.5840132,7.35709739565347,168729,2016-01-01
"834","Bharuch","12.2559411609463","9.75614115819137","0",2017,21.69482,72.9805,116.5840132,7.33736077304589,168729,2017-01-01
"835","Bharuch","12.5910264044012","9.36184604691372","0",2018,21.69482,72.9805,116.5840132,7.31762415043831,168729,2018-01-01
"836","Bharuch","12.926111647856","8.96755093563606","0",2019,21.69482,72.9805,116.5840132,7.29788752783069,168729,2019-01-01
"837","Bharuch","13.2611968913109","8.57325582435841","0",2020,21.69482,72.9805,116.5840132,7.2781509052231,168729,2020-01-01
"838","Bharuch","13.5962821347658","8.17896071308075","0",2021,21.69482,72.9805,116.5840132,7.25841428261552,168729,2021-01-01
"839","Bharuch","13.9313673782207","7.7846656018031","0",2022,21.69482,72.9805,116.5840132,7.23867766000793,168729,2022-01-01
"840","Bharuch","14.2664526216756","7.39037049052544","0",2023,21.69482,72.9805,116.5840132,7.21894103740035,168729,2023-01-01
"841","Bharuch","14.6015378651305","6.99607537924779","0",2024,21.69482,72.9805,116.5840132,7.19920441479276,168729,2024-01-01
"842","Bharuch","14.9366231085854","6.60178026797013","0",2025,21.69482,72.9805,116.5840132,7.17946779218518,168729,2025-01-01
"843","Jamnagar","13.859282020677","20.7461557719642","0",2016,22.47292,70.06673,116.5840132,11.5351459308804,529308,2016-01-01
"844","Jamnagar","14.0603787251318","20.4499000570362","0",2017,22.47292,70.06673,116.5840132,11.5034262607227,529308,2017-01-01
"845","Jamnagar","14.2614754295866","20.1536443421082","0",2018,22.47292,70.06673,116.5840132,11.4717065905649,529308,2018-01-01
"846","Jamnagar","14.4625721340415","19.8573886271803","0",2019,22.47292,70.06673,116.5840132,11.4399869204073,529308,2019-01-01
"847","Jamnagar","14.6636688384963","19.5611329122523","0",2020,22.47292,70.06673,116.5840132,11.4082672502495,529308,2020-01-01
"848","Jamnagar","14.8647655429511","19.2648771973243","0",2021,22.47292,70.06673,116.5840132,11.3765475800918,529308,2021-01-01
"849","Jamnagar","15.0658622474059","18.9686214823963","0",2022,22.47292,70.06673,116.5840132,11.3448279099341,529308,2022-01-01
"850","Jamnagar","15.2669589518608","18.6723657674683","0",2023,22.47292,70.06673,116.5840132,11.3131082397764,529308,2023-01-01
"851","Jamnagar","15.4680556563156","18.3761100525404","0",2024,22.47292,70.06673,116.5840132,11.2813885696187,529308,2024-01-01
"852","Jamnagar","15.6691523607704","18.0798543376124","0",2025,22.47292,70.06673,116.5840132,11.2496688994609,529308,2025-01-01
"853","Vadodara","18.7411594379832","28.7704058708736","0",2016,22.299405,73.208119,116.5840132,15.8371884362856,1666703,2016-01-01
"854","Vadodara","19.1662821388235","28.978898876171","0",2017,22.299405,73.208119,116.5840132,16.0483936716648,1666703,2017-01-01
"855","Vadodara","19.5914048396639","29.1873918814684","0",2018,22.299405,73.208119,116.5840132,16.2595989070441,1666703,2018-01-01
"856","Vadodara","20.0165275405042","29.3958848867658","0",2019,22.299405,73.208119,116.5840132,16.4708041424233,1666703,2019-01-01
"857","Vadodara","20.4416502413445","29.6043778920632","0",2020,22.299405,73.208119,116.5840132,16.6820093778026,1666703,2020-01-01
"858","Vadodara","20.8667729421849","29.8128708973606","0",2021,22.299405,73.208119,116.5840132,16.8932146131818,1666703,2021-01-01
"859","Vadodara","21.2918956430252","30.021363902658","0",2022,22.299405,73.208119,116.5840132,17.1044198485611,1666703,2022-01-01
"860","Vadodara","21.7170183438655","30.2298569079554","0",2023,22.299405,73.208119,116.5840132,17.3156250839403,1666703,2023-01-01
